productCode	 colorId	 imgDetailColor
MBL039	101	https://monatabluelight.com/images/products/2021/08/05/small/b8d37c963d5bca05934a.jpg
MBL039	101	https://monatabluelight.com/images/products/2021/02/06/small/den1_1612578559_1.jpg
MBL039	101	https://monatabluelight.com/images/products/2021/02/06/small/den2_1612578566_1.jpg
MBL039	101	https://monatabluelight.com/images/products/2021/02/06/small/den3_1612578562_1.jpg
MBL039	102	https://monatabluelight.com/images/products/2021/09/19/small/xam.jpg
MBL039	102	https://monatabluelight.com/images/products/2021/09/19/small/3.jpg
MBL039	102	https://monatabluelight.com/images/products/2021/07/19/small/DSCF4887.jpg
MBL039	102	https://monatabluelight.com/images/products/2021/05/26/small/DSCF8482.jpg
MBL039	102	https://monatabluelight.com/images/products/2021/05/26/small/DSCF8503.jpg
MBL039	102	https://monatabluelight.com/images/products/2021/02/06/small/den4_1612578570_1.jpg
MBL039	102	https://monatabluelight.com/images/products/2021/02/06/small/xam2_1612578564_1.jpg
MBL039	302	https://monatabluelight.com/images/products/2023/11/26/small/3.jpg
MBL039	302	https://monatabluelight.com/images/products/2023/03/20/small/1.jpg
MBL039	302	https://monatabluelight.com/images/products/2022/02/07/small/be.jpg
MBL039	302	https://monatabluelight.com/images/products/2022/02/07/small/tuis tgre.jpg
MBL039	302	https://monatabluelight.com/images/products/2022/02/07/small/DSCF5219.JPG
MBL036	90	https://monatabluelight.com/images/products/2021/02/04/small/den1_1612434345_1.jpg
MBL036	90	https://monatabluelight.com/images/products/2021/02/04/small/en2_1612434344_1.jpg
MBL036	90	https://monatabluelight.com/images/products/2021/08/02/small/DSCF3746.jpg
MBL036	90	https://monatabluelight.com/images/products/2021/05/15/small/2c5d13f03467c9399076.jpg
MBL036	90	https://monatabluelight.com/images/products/2021/08/02/small/DSCF6218.jpg
MBL036	91	https://monatabluelight.com/images/products/2021/03/08/small/flex.jpg
MBL036	91	https://monatabluelight.com/images/products/2021/02/04/small/be2_1612434342_1.jpg
MBL036	91	https://monatabluelight.com/images/products/2021/02/04/small/be3_1612434345_1.jpg
MBL036	91	https://monatabluelight.com/images/products/2021/05/15/small/DSCF2956.jpg
MBL036	91	https://monatabluelight.com/images/products/2021/05/15/small/DSCF2668.jpg
MBL036	91	https://monatabluelight.com/images/products/2021/02/05/small/mau.jpg
MBL036	91	https://monatabluelight.com/images/products/2021/05/15/small/DSCF2922.jpg
MBL036	91	https://monatabluelight.com/images/products/2021/05/15/small/DSCF2650.jpg
MBL036	188	https://monatabluelight.com/images/products/2021/07/11/small/xam nhat.jpg
MBL036	188	https://monatabluelight.com/images/products/2021/07/23/small/b5f9243f114ae614bf5b.jpg
MBL036	188	https://monatabluelight.com/images/products/2021/07/23/small/c3f7653c5049a717fe58.jpg
MBL036	188	https://monatabluelight.com/images/products/2021/07/11/small/DSCF1174.jpg
MBL036	188	https://monatabluelight.com/images/products/2021/11/17/small/1.jpg
MBL036	474	https://monatabluelight.com/images/products/2022/12/17/small/flex kem.jpg
MBL036	474	https://monatabluelight.com/images/products/2022/11/30/small/DSCF2485.png
MBL036	474	https://monatabluelight.com/images/products/2022/11/30/small/DSCF2494.png
MBL036	474	https://monatabluelight.com/images/products/2022/11/30/small/DSCF2496.png
MBL036	474	https://monatabluelight.com/images/products/2022/11/30/small/DSCF2497.png
MBL035	85	https://monatabluelight.com/images/products/2021/02/04/small/den1_1612428258_1.jpg
MBL035	85	https://monatabluelight.com/images/products/2021/02/04/small/den5_1612427894_1.jpg
MBL035	85	https://monatabluelight.com/images/products/2021/02/04/small/den2_1612427881_1.jpg
MBL035	85	https://monatabluelight.com/images/products/2022/10/24/small/den3.jpg
MBL035	85	https://monatabluelight.com/images/products/2021/08/02/small/dbb6047587de74802dcf.jpg
MBL035	85	https://monatabluelight.com/images/products/2021/03/01/small/mau pant 2.jpg
MBL035	86	https://monatabluelight.com/images/products/2021/02/04/small/be_1612427896_1.jpg
MBL035	86	https://monatabluelight.com/images/products/2021/02/04/small/be1_1612427887_1.jpg
MBL035	86	https://monatabluelight.com/images/products/2021/02/04/small/be2_1612427885_1.jpg
MBL035	86	https://monatabluelight.com/images/products/2022/11/18/small/DSCF9467 copy.jpg
MBL035	86	https://monatabluelight.com/images/products/2022/11/18/small/11.JPG
MBL035	86	https://monatabluelight.com/images/products/2022/11/18/small/15.JPG
MBL035	86	https://monatabluelight.com/images/products/2021/07/07/small/4.5.jpg
MBL035	86	https://monatabluelight.com/images/products/2021/07/07/small/z2474796826120_ce2616e892949ede0126a971eb52dd9d.jpg
MBL035	87	https://monatabluelight.com/images/products/2021/02/04/small/xám1_1612427918_1.jpg
MBL035	87	https://monatabluelight.com/images/products/2021/02/04/small/den4_1612427895_1.jpg
MBL035	87	https://monatabluelight.com/images/products/2021/07/06/small/z2596222851100_a976bea85987e76461c8c8b27d799088.jpg
MBL035	87	https://monatabluelight.com/images/products/2021/03/01/small/mau pant.jpg
MBL035	89	https://monatabluelight.com/images/products/2021/02/04/small/Nâu1_1612427912_1.jpg
MBL035	89	https://monatabluelight.com/images/products/2021/02/04/small/nau2_1612427903_1.jpg
MBL035	89	https://monatabluelight.com/images/products/2021/02/04/small/nau4_1612427902_1.jpg
MBL035	89	https://monatabluelight.com/images/products/2022/11/18/small/3.jpg
MBL035	89	https://monatabluelight.com/images/products/2022/11/18/small/4.JPG
MBL035	89	https://monatabluelight.com/images/products/2021/03/01/small/mau pant 5.jpg
MBL035	538	https://monatabluelight.com/images/products/2023/12/13/small/xam sang.jpg
MBL035	538	https://monatabluelight.com/images/products/2023/12/13/small/233 xám 3.jpg
MBL035	538	https://monatabluelight.com/images/products/2023/12/13/small/233 xám 4.jpg
MBL035	538	https://monatabluelight.com/images/products/2023/12/13/small/233 xam 6.jpg
MBL035	575	https://monatabluelight.com/images/products/2023/12/25/small/light1.jpg
MBL035	575	https://monatabluelight.com/images/products/2023/12/25/small/light4.jpg
MBL035	575	https://monatabluelight.com/images/products/2023/12/25/small/light2.jpg
MBL035	576	https://monatabluelight.com/images/products/2023/12/25/small/moss1.jpg
MBL035	576	https://monatabluelight.com/images/products/2023/12/25/small/moss2.jpg
MBL035	600	https://monatabluelight.com/images/products/2024/03/06/small/6.jpg
MBL035	600	https://monatabluelight.com/images/products/2024/03/06/small/1.1.jpg
MBL035	600	https://monatabluelight.com/images/products/2024/03/06/small/3.jpg
MBL035	600	https://monatabluelight.com/images/products/2024/03/06/small/4.2.jpg
MBL035	600	https://monatabluelight.com/images/products/2024/03/06/small/5.2.jpg
MBL028	32	https://monatabluelight.com/images/products/2023/11/19/small/somi-tay-dai_1626516495.jpg
MBL028	32	https://monatabluelight.com/images/products/2023/12/21/small/8.jpg
MBL028	32	https://monatabluelight.com/images/products/2023/12/21/small/6.jpg
MBL028	32	https://monatabluelight.com/images/products/2021/01/27/small/somitaydai2.jpg
MBL028	554	https://monatabluelight.com/images/products/2023/12/21/small/sơ mi tay dai navy.jpg
MBL028	554	https://monatabluelight.com/images/products/2023/12/21/small/5.jpg
MBL028	554	https://monatabluelight.com/images/products/2023/12/21/small/2.jpg
MBL028	554	https://monatabluelight.com/images/products/2023/12/21/small/3.jpg
MBL022	61	https://monatabluelight.com/images/products/2021/02/04/small/trang.jpg
MBL022	61	https://monatabluelight.com/images/products/2021/01/22/small/trang1_1611288761_1.jpg
MBL022	61	https://monatabluelight.com/images/products/2021/05/15/small/z2384586234221_71b51bbd42baf47fa4e6346f6d563ff8.jpg
MBL022	61	https://monatabluelight.com/images/products/2021/05/15/small/z2384586259493_f6e0df85ff8d60e2a88ab7916f5b5309.jpg
MBL022	61	https://monatabluelight.com/images/products/2021/03/22/small/DSCF5902.jpg
MBL022	395	https://monatabluelight.com/images/products/2023/05/08/small/338824655_8940149792721715_8802426570450737021_n.jpg
MBL022	395	https://monatabluelight.com/images/products/2022/07/08/small/mint.jpg
MBL022	395	https://monatabluelight.com/images/products/2022/07/08/small/288368146b14a64aff051.jpg
MBL022	395	https://monatabluelight.com/images/products/2022/07/08/small/4.JPG
MBL022	395	https://monatabluelight.com/images/products/2022/07/08/small/11.jpg
MBL022	395	https://monatabluelight.com/images/products/2022/07/08/small/ig.jpg
MBL022	395	https://monatabluelight.com/images/products/2022/07/08/small/ddc8089e72d2858cdcc3.jpg
MBL022	396	https://monatabluelight.com/images/products/2022/07/08/small/den.jpg
MBL022	396	https://monatabluelight.com/images/products/2022/07/08/small/den1.jpg
MBL022	396	https://monatabluelight.com/images/products/2022/07/08/small/somiden2 (1).jpg
MBL022	396	https://monatabluelight.com/images/products/2022/07/08/small/somiden2 (2).jpg
MBL022	407	https://monatabluelight.com/images/products/2023/12/09/small/somi navy.jpg
MBL022	407	https://monatabluelight.com/images/products/2023/12/09/small/2.jpg
MBL022	407	https://monatabluelight.com/images/products/2023/12/09/small/3.jpg
MBL022	407	https://monatabluelight.com/images/products/2023/12/09/small/1.jpg
MBL022	407	https://monatabluelight.com/images/products/2023/12/09/small/4.jpg
